"movie_genre_id","movie_id","genre_id"
"3934","3437","1"
"3935","3437","5"
"3936","3440","0"
"3937","3440","1"
"3938","3441","3"
"3939","3442","7"
"3940","3442","5"
"3941","3445","3"
"3942","3450","3"
"3943","3450","0"
"3944","3451","9"
"3945","3452","1"
"3946","3452","3"
"3947","3455","3"
"3948","3456","3"
"3949","3456","9"
"3950","3457","3"
"3951","3459","3"
"3952","3459","2"
"3953","3460","3"
"3954","3461","3"
"3955","3462","3"
"3956","3463","0"
"3957","3465","1"
"3958","3467","3"
"3959","3469","3"
"3960","3471","3"
"3961","3472","3"
"3962","3473","0"
"3963","3473","3"
"3964","3474","3"
"3965","3474","1"
"3966","3478","3"
"3967","3479","2"
"3968","3479","3"
"3969","3480","3"
"3970","3481","3"
"3971","3481","2"
"3972","3482","0"
"3973","3482","3"
"3974","3483","4"
"3975","3484","3"
"3976","3486","3"
"3977","3488","3"
"3978","3490","3"
"3979","3491","3"
"3980","3492","2"
"3981","3492","9"
"3982","3492","6"
"3983","3493","4"
"3984","3493","3"
"3985","3493","7"
"3986","3496","1"
"3987","3496","3"
"3988","3497","3"
"3989","3498","3"
"3990","3499","3"
"3991","3501","9"
"3992","3502","3"
"3993","3502","0"
"3994","3502","1"
"3995","3503","7"
"3996","3503","3"
"3997","3503","8"
"3998","3505","3"
"3999","3506","3"
"4000","3507","7"
"4001","3508","3"
"4002","3509","3"
"4003","3512","3"
"4004","3512","0"
"4005","3513","3"
"4006","3514","3"
"4007","3516","3"
"4008","3516","8"
"4009","3517","3"
"4010","3517","8"
"4011","3518","4"
"4012","3518","3"
"4013","3519","3"
"4014","3520","3"
"4015","3521","3"
"4016","3522","3"
"4017","3522","4"
"4018","3523","0"
"4019","3523","1"
"4020","3524","3"
"4021","3524","1"
"4022","3527","3"
"4023","3528","2"
"4024","3528","9"
"4025","3528","3"
"4026","3529","3"
"4027","3530","1"
"4028","3532","4"
"4029","3532","2"
"4030","3532","9"
"4031","3533","3"
"4032","3534","2"
"4033","3534","4"
"4034","3535","0"
"4035","3535","9"
"4036","3535","4"
"4037","3536","1"
"4038","3536","0"
"4039","3539","3"
"4040","3540","1"
"4041","3540","0"
"4042","3542","7"
"4043","3542","3"
"4044","3543","3"
"4045","3544","2"
"4046","3544","7"
"4047","3546","3"
"4048","3546","1"
"4049","3547","0"
"4050","3547","1"
"4051","3548","3"
"4052","3549","3"
"4053","3549","1"
"4054","3551","4"
"4055","3551","6"
"4056","3551","9"
"4057","3552","3"
"4058","3553","3"
"4059","3554","8"
"4060","3555","1"
"4061","3555","3"
"4062","3557","3"
"4063","3558","2"
"4064","3558","0"
"4065","3558","7"
"4066","3559","2"
"4067","3560","3"
"4068","3562","3"
"4069","3563","3"
"4070","3565","3"
"4071","3567","3"
"4072","3567","0"
"4073","3568","0"
"4074","3568","1"
"4075","3568","7"
"4076","3569","0"
"4077","3569","3"
"4078","3569","1"
"4079","3571","1"
"4080","3571","1"
"4081","3574","1"
"4082","3574","3"
"4083","3574","9"
"4084","3582","9"
"4085","3583","9"
"4086","3584","3"
"4087","3584","0"
"4088","3585","5"
"4089","3585","3"
"4090","3585","2"
"4091","3587","3"
"4092","3587","0"
"4093","3588","3"
"4094","3589","2"
"4095","3589","3"
"4096","3590","1"
"4097","3590","5"
"4098","3590","0"
"4099","3591","3"
"4100","3591","7"
"4101","3592","3"
"4102","3594","3"
"4103","3594","0"
"4104","3594","1"
"4105","3595","1"
"4106","3595","0"
"4107","3596","3"
"4108","3596","1"
"4109","3597","1"
"4110","3597","0"
"4111","3597","3"
"4112","3599","3"
"4113","3599","0"
"4114","3602","3"
"4115","3604","3"
"4116","3605","3"
"4117","3606","0"
"4118","3606","3"
"4119","3606","8"
"4120","3607","3"
"4121","3607","5"
"4122","3608","3"
"4123","3608","4"
"4124","3609","3"
"4125","3609","8"
"4126","3610","3"
"4127","3610","8"
"4128","3610","2"
"4129","3611","2"
"4130","3612","3"
"4131","3613","3"
"4132","3616","3"
"4133","3617","5"
"4134","3621","2"
"4135","3622","3"
"4136","3623","3"
"4137","3627","3"
"4138","3627","0"
"4139","3628","3"
"4140","3629","3"
"4141","3631","2"
"4142","3631","3"
"4143","3632","3"
"4144","3633","1"
"4145","3633","9"
"4146","3634","3"
"4147","3634","1"
"4148","3634","8"
"4149","3635","2"
"4150","3637","7"
"4151","3637","5"
"4152","3640","3"
"4153","3641","8"
"4154","3642","3"
"4155","3642","9"
"4156","3644","3"
"4157","3645","3"
"4158","3646","3"
"4159","3647","2"
"4160","3648","8"
"4161","3650","0"
"4162","3652","3"
"4163","3654","3"
"4164","3656","3"
"4165","3657","3"
"4166","3658","1"
"4167","3659","4"
"4168","3659","9"
"4169","3659","2"
"4170","3660","3"
"4171","3661","2"
"4172","3663","2"
"4173","3664","3"
"4174","3664","2"
"4175","3665","3"
"4176","3666","1"
"4177","3666","3"
"4178","3666","8"
"4179","3669","1"
"4180","3669","4"
"4181","3669","0"
"4182","3670","1"
"4183","3672","3"
"4184","3672","0"
"4185","3676","3"
"4186","3681","6"
"4187","3684","3"
"4188","3686","3"
"4189","3687","3"
"4190","3688","4"
"4191","3688","3"
"4192","3691","3"
"4193","3692","1"
"4194","3692","3"
"4195","3694","0"
"4196","3694","3"
"4197","3695","3"
"4198","3695","2"
"4199","3696","8"
"4200","3696","2"
"4201","3697","0"
"4202","3700","7"
"4203","3701","3"
"4204","3702","3"
"4205","3703","3"
"4206","3707","7"
"4207","3709","2"
"4208","3709","5"
"4209","3710","3"
"4210","3711","3"
"4211","3713","0"
"4212","3713","3"
"4213","3717","8"
"4214","3717","3"
"4215","3718","3"
"4216","3718","8"
"4217","3719","3"
"4218","3721","2"
"4219","3723","1"
"4220","3725","1"
"4221","3726","3"
"4222","3726","7"
"4223","3727","0"
"4224","3727","3"
"4225","3729","1"
"4226","3730","3"
"4227","3732","3"
"4228","3732","3"
"4229","3733","1"
"4230","3733","2"
"4231","3733","9"
"4232","3734","7"
"4233","3734","4"
"4234","3735","2"
"4235","3735","4"
"4236","3736","3"
"4237","3737","3"
"4238","3738","0"
"4239","3738","1"
"4240","3738","3"
"4241","3740","3"
"4242","3741","2"
"4243","3742","9"
"4244","3742","1"
"4245","3743","1"
"4246","3743","0"
"4247","3744","1"
"4248","3745","8"
"4249","3745","3"
"4250","3745","7"
"4251","3746","1"
"4252","3746","3"
"4253","3747","3"
"4254","3747","1"
"4255","3747","0"
"4256","3749","7"
"4257","3750","5"
"4258","3751","3"
"4259","3752","3"
"4260","3752","0"
"4261","3752","8"
"4262","3754","3"
"4263","3756","3"
"4264","3757","1"
"4265","3757","0"
"4266","3758","2"
"4267","3758","3"
"4268","3760","3"
"4269","3760","0"
"4270","3761","3"
"4271","3762","3"
"4272","3763","3"
"4273","3764","2"
"4274","3764","9"
"4275","3764","4"
"4276","3765","4"
"4277","3766","4"
"4278","3767","3"
"4279","3768","3"
"4280","3770","3"
"4281","3770","2"
"4282","3772","3"
"4283","3773","0"
"4284","3773","3"
"4285","3774","3"
"4286","3776","3"
"4287","3778","3"
"4288","3779","3"
"4289","3780","3"
"4290","3782","7"
"4291","3782","3"
"4292","3783","3"
"4293","3783","3"
"4294","3784","3"
"4295","3785","6"
"4296","3786","2"
"4297","3788","3"
"4298","3789","3"
"4299","3794","0"
"4300","3795","3"
"4301","3797","3"
"4302","3798","3"
"4303","3799","3"
"4304","3801","3"
"4305","3801","0"
"4306","3802","3"
"4307","3803","3"
"4308","3804","3"
"4309","3804","8"
"4310","3806","0"
"4311","3808","3"
"4312","3810","3"
"4313","3810","1"
"4314","3811","3"
"4315","3811","3"
"4316","3812","1"
"4317","3813","3"
"4318","3814","1"
"4319","3815","1"
"4320","3816","1"
"4321","3816","3"
"4322","3817","1"
"4323","3818","3"
"4324","3818","1"
"4325","3819","3"
"4326","3819","2"
"4327","3819","4"
"4328","3820","6"
"4329","3821","1"
"4330","3821","3"
"4331","3822","1"
"4332","3823","3"
"4333","3823","1"
"4334","3823","9"
"4335","3824","1"
"4336","3825","1"
"4337","3826","5"
"4338","3826","3"
"4339","3826","7"
"4340","3828","8"
"4341","3828","7"
"4342","3830","3"
"4343","3831","3"
"4344","3832","3"
"4345","3833","3"
"4346","3836","3"
"4347","3837","3"
"4348","3838","3"
"4349","3840","3"
"4350","3841","3"
"4351","3841","1"
"4352","3842","1"
"4353","3843","8"
"4354","3845","2"
"4355","3846","1"
"4356","3846","7"
"4357","3848","2"
"4358","3848","9"
"4359","3849","2"
"4360","3849","9"
"4361","3850","3"
"4362","3852","3"
"4363","3852","7"
"4364","3854","1"
"4365","3855","1"
"4366","3855","2"
"4367","3857","3"
"4368","3859","3"
"4369","3860","3"
"4370","3861","3"
"4371","3861","8"
"4372","3862","3"
"4373","3862","8"
"4374","3862","2"
"4375","3864","2"
"4376","3864","3"
"4377","3866","3"
"4378","3867","3"
"4379","3867","1"
"4380","3867","0"
"4381","3868","2"
"4382","3868","1"
"4383","3869","3"
"4384","3869","1"
"4385","3870","3"
"4386","3871","0"
"4387","3872","3"
"4388","3872","9"
"4389","3874","3"
"4390","3874","0"
"4391","3875","3"
"4392","3875","2"
"4393","3876","7"
"4394","3876","8"
"4395","3876","2"
"4396","3877","8"
"4397","3877","3"
"4398","3879","3"
"4399","3879","0"
"4400","3880","3"
"4401","3881","3"
"4402","3882","3"
"4403","3883","3"
"4404","3884","2"
"4405","3885","3"
"4406","3886","3"
"4407","3887","3"
"4408","3889","3"
"4409","3890","3"
"4410","3891","3"
"4411","3894","3"
"4412","3895","3"
"4413","3897","3"
"4414","3899","5"
"4415","3899","3"
"4416","3899","7"
"4417","3901","3"
"4418","3902","2"
"4419","3902","5"
"4420","3902","7"
"4421","3903","6"
"4422","3906","3"
"4423","3907","3"
"4424","3908","2"
"4425","3909","1"
"4426","3909","2"
"4427","3911","0"
"4428","3911","3"
"4429","3912","3"
"4430","3914","7"
"4431","3914","3"
"4432","3914","8"
"4433","3915","3"
"4434","3916","3"
"4435","3916","7"
"4436","3917","7"
"4437","3918","3"
"4438","3918","7"
"4439","3918","8"
"4440","3919","3"
"4441","3919","0"
"4442","3921","2"
"4443","3921","3"
"4444","3921","9"
"4445","3922","3"
"4446","3922","7"
"4447","3925","3"
"4448","3926","2"
"4449","3926","7"
"4450","3926","5"
"4451","3926","4"
"4452","3927","1"
"4453","3928","3"
"4454","3928","0"
"4455","3929","3"
"4456","3929","0"
"4457","3930","2"
"4458","3931","1"
"4459","3931","3"
"4460","3931","0"
"4461","3932","5"
"4462","3932","7"
"4463","3932","8"
"4464","3933","3"
"4465","3933","0"
"4466","3934","5"
"4467","3934","7"
"4468","3935","3"
"4469","3936","3"
"4470","3937","3"
"4471","3938","3"
"4472","3939","3"
"4473","3939","0"
"4474","3941","2"
"4475","3941","8"
"4476","3942","2"
"4477","3942","3"
"4478","3943","3"
"4479","3945","0"
"4480","3946","2"
"4481","3947","3"
"4482","3948","1"
"4483","3948","0"
"4484","3950","7"
"4485","3951","3"
"4486","3951","7"
"4487","3952","7"
"4488","3952","5"
"4489","3954","7"
"4490","3954","5"
"4491","3954","3"
"4492","3956","2"
"4493","3956","3"
"4494","3956","9"
"4495","3956","0"
"4496","3957","7"
"4497","3957","5"
"4498","3958","3"
"4499","3959","0"
"4500","3960","1"
"4501","3961","2"
"4502","3961","4"
"4503","3961","9"
"4504","3963","3"
"4505","3964","3"
"4506","3965","3"
"4507","3966","3"
"4508","3967","3"
"4509","3968","3"
"4510","3971","3"
"4511","3973","3"
"4512","3974","3"
"4513","3975","3"
"4514","3976","3"
"4515","3977","3"
"4516","3977","1"
"4517","3977","3"
"4518","3978","7"
"4519","3978","1"
"4520","3978","8"
"4521","3980","3"
"4522","3981","0"
"4523","3982","0"
"4524","3983","3"
"4525","3984","3"
"4526","3985","3"
"4527","3986","3"
"4528","3989","8"
"4529","3990","3"
"4530","3991","3"
"4531","3993","2"
"4532","3993","7"
"4533","3994","8"
"4534","3995","7"
"4535","3995","2"
"4536","3996","3"
"4537","3996","7"
"4538","3997","3"
"4539","3999","3"
"4540","3999","0"
"4541","4000","3"
"4542","4000","0"
"4543","4001","3"
"4544","4002","3"
"4545","4003","0"
"4546","4003","3"
"4547","4004","3"
"4548","4004","5"
"4549","4006","0"
"4550","4008","1"
"4551","4008","0"
"4552","4009","7"
"4553","4009","9"
"4554","4009","3"
"4555","4010","2"
"4556","4010","7"
"4557","4011","3"
"4558","4012","7"
"4559","4012","5"
"4560","4017","3"
"4561","4018","3"
"4562","4018","1"
"4563","4018","8"
"4564","4022","3"
"4565","4024","3"
"4566","4025","1"
"4567","4026","1"
"4568","4027","1"
"4569","4027","7"
"4570","4028","1"
"4571","4030","3"
"4572","4031","2"
"4573","4032","7"
"4574","4032","4"
"4575","4033","3"
"4576","4033","7"
"4577","4035","3"
"4578","4036","3"
"4579","4037","1"
"4580","4037","3"
"4581","4038","4"
"4582","4038","3"
"4583","4039","3"
"4584","4039","8"
"4585","4040","3"
"4586","4041","3"
"4587","4045","7"
"4588","4045","5"
"4589","4046","1"
"4590","4048","1"
"4591","4048","2"
"4592","4048","4"
"4593","4049","5"
"4594","4049","1"
"4595","4050","3"
"4596","4050","7"
"4597","4051","1"
"4598","4052","7"
"4599","4052","5"
"4600","4052","1"
"4601","4053","3"
"4602","4053","8"
"4603","4054","3"
"4604","4054","2"
"4605","4055","2"
"4606","4056","3"
"4607","4057","3"
"4608","4059","3"
"4609","4060","2"
"4610","4061","3"
"4611","4063","3"
"4612","4065","3"
"4613","4066","3"
"4614","4067","3"
"4615","4067","7"
"4616","4069","0"
"4617","4069","1"
"4618","4070","3"
"4619","4070","0"
"4620","4071","3"
"4621","4072","2"
"4622","4072","7"
"4623","4072","9"
"4624","4073","2"
"4625","4073","7"
"4626","4074","3"
"4627","4074","9"
"4628","4076","1"
"4629","4078","1"
"4630","4080","3"
"4631","4081","3"
"4632","4082","3"
"4633","4084","3"
"4634","4084","2"
"4635","4085","3"
"4636","4087","3"
"4637","4088","3"
"4638","4092","3"
"4639","4093","3"
"4640","4093","0"
"4641","4095","7"
"4642","4095","1"
"4643","4095","5"
"4644","4097","0"
"4645","4098","3"
"4646","4099","1"
"4647","4099","0"
"4648","4099","3"
"4649","4099","0"
"4650","4099","9"
"4651","4100","5"
"4652","4100","9"
"4653","4101","3"
"4654","4102","2"
"4655","4102","3"
"4656","4103","3"
"4657","4104","3"
"4658","4105","3"
"4659","4106","3"
"4660","4106","1"
"4661","4107","3"
"4662","4107","1"
"4663","4108","2"
"4664","4108","3"
"4665","4108","2"
"4666","4109","1"
"4667","4109","1"
"4668","4109","3"
"4669","4110","1"
"4670","4111","7"
"4671","4111","3"
"4672","4111","8"
"4673","4112","8"
"4674","4112","7"
"4675","4113","3"
"4676","4115","6"
"4677","4115","1"
"4678","4116","6"
"4679","4117","6"
"4680","4118","3"
"4681","4118","6"
"4682","4120","3"
"4683","4120","0"
"4684","4121","3"
"4685","4122","3"
"4686","4122","0"
"4687","4125","8"
"4688","4126","3"
"4689","4127","2"
"4690","4128","3"
"4691","4132","3"
"4692","4133","0"
"4693","4133","3"
"4694","4134","5"
"4695","4134","3"
"4696","4134","7"
"4697","4136","1"
"4698","4137","3"
"4699","4137","0"
"4700","4138","3"
"4701","4141","0"
"4702","4143","5"
"4703","4144","1"
"4704","4144","3"
"4705","4144","0"
"4706","4145","3"
"4707","4145","0"
"4708","4146","3"
"4709","4146","0"
"4710","4147","3"
"4711","4148","2"
"4712","4148","8"
"4713","4148","7"
"4714","4151","2"
"4715","4151","0"
"4716","4153","3"
"4717","4154","3"
"4718","4155","3"
"4719","4156","3"
"4720","4156","0"
"4721","4157","3"
"4722","4157","5"
"4723","4158","1"
"4724","4159","3"
"4725","4160","3"
"4726","4160","0"
"4727","4161","3"
"4728","4162","3"
"4729","4163","3"
"4730","4163","0"
"4731","4163","3"
"4732","4165","6"
"4733","4166","3"
"4734","4167","3"
"4735","4168","3"
"4736","4168","0"
"4737","4169","1"
"4738","4170","3"
"4739","4172","2"
"4740","4172","1"
"4741","4173","2"
"4742","4174","3"
"4743","4175","3"
"4744","4176","2"
"4745","4177","3"
"4746","4177","2"
"4747","4178","3"
"4748","4179","3"
"4749","4179","2"
"4750","4182","0"
"4751","4182","3"
"4752","4187","3"
"4753","4188","7"
"4754","4188","8"
"4755","4188","3"
"4756","4188","4"
"4757","4188","5"
"4758","4189","4"
"4759","4189","7"
"4760","4190","3"
"4761","4190","5"
"4762","4191","3"
"4763","4191","1"
"4764","4192","0"
"4765","4192","1"
"4766","4195","3"
"4767","4198","3"
"4768","4199","3"
"4769","4202","0"
"4770","4202","1"
"4771","4202","3"
"4772","4203","2"
"4773","4206","3"
"4774","4206","1"
"4775","4208","3"
"4776","4210","3"
"4777","4211","2"
"4778","4211","3"
"4779","4213","1"
"4780","4213","3"
"4781","4213","7"
"4782","4216","1"
"4783","4217","7"
"4784","4217","2"
"4785","4218","3"
"4786","4221","0"
"4787","4221","1"
"4788","4222","0"
"4789","4222","3"
"4790","4224","3"
"4791","4224","2"
"4792","4226","3"
"4793","4227","3"
"4794","4230","3"
"4795","4231","3"
"4796","4232","3"
"4797","4232","0"
"4798","4233","3"
"4799","4234","2"
"4800","4234","3"
"4801","4235","2"
"4802","4235","3"
"4803","4236","3"
"4804","4237","3"
"4805","4238","3"
"4806","4239","3"
"4807","4239","9"
"4808","4241","3"
"4809","4243","3"
"4810","4244","3"
"4811","4247","3"
"4812","4247","1"
"4813","4248","3"
"4814","4249","3"
"4815","4250","3"
"4816","4250","8"
"4817","4252","3"
"4818","4254","1"
"4819","4256","3"
"4820","4256","0"
"4821","4258","3"
"4822","4258","8"
"4823","4259","3"
"4824","4260","6"
"4825","4263","1"
"4826","4263","0"
"4827","4263","9"
"4828","4264","3"
"4829","4265","3"
"4830","4265","1"
"4831","4265","3"
"4832","4267","3"
"4833","4267","3"
"4834","4267","3"
"4835","4268","3"
"4836","4269","3"
"4837","4270","3"
"4838","4271","2"
"4839","4271","3"
"4840","4271","7"
"4841","4272","3"
"4842","4273","5"
"4843","4273","3"
"4844","4273","7"
"4845","4274","0"
"4846","4274","3"
"4847","4274","1"
"4848","4275","1"
"4849","4276","1"
"4850","4276","5"
"4851","4277","5"
"4852","4278","0"
"4853","4278","1"
"4854","4279","7"
"4855","4279","5"
"4856","4280","1"
"4857","4280","0"
"4858","4281","7"
"4859","4281","3"
"4860","4282","3"
"4861","4283","2"
"4862","4283","7"
"4863","4283","4"
"4864","4284","1"
"4865","4284","3"
"4866","4285","3"
"4867","4285","1"
"4868","4288","2"
"4869","4288","7"
"4870","4288","3"
"4871","4289","3"
"4872","4293","3"
"4873","4295","3"
"4874","4298","3"
"4875","4300","3"
"4876","4301","3"
"4877","4304","3"
"4878","4304","2"
"4879","4305","2"
"4880","4307","3"
"4881","4307","7"
"4882","4308","3"
"4883","4310","3"
"4884","4311","7"
"4885","4311","3"
"4886","4313","3"
"4887","4316","3"
"4888","4318","3"
"4889","4318","5"
"4890","4319","3"
"4891","4320","3"
"4892","4321","3"
"4893","4321","2"
"4894","4322","3"
"4895","4323","3"
"4896","4323","0"
"4897","4324","3"
"4898","4324","3"
"4899","4325","3"
"4900","4326","3"
"4901","4327","1"
"4902","4328","3"
"4903","4328","2"
"4904","4328","8"
"4905","4332","3"
"4906","4332","2"
"4907","4332","8"
"4908","4333","3"
"4909","4334","2"
"4910","4334","1"
"4911","4334","7"
"4912","4335","0"
"4913","4336","6"
"4914","4337","3"
"4915","4337","5"
"4916","4337","7"
"4917","4338","3"
"4918","4338","0"
"4919","4339","5"
"4920","4340","3"
"4921","4341","1"
"4922","4341","3"
"4923","4342","3"
"4924","4343","3"
"4925","4344","2"
"4926","4344","1"
"4927","4344","9"
"4928","4346","1"
"4929","4347","1"
"4930","4347","3"
"4931","4348","3"
"4932","4350","3"
"4933","4350","1"
"4934","4351","3"
"4935","4351","3"
"4936","4352","1"
"4937","4352","3"
"4938","4353","3"
"4939","4354","0"
"4940","4354","3"
"4941","4355","7"
"4942","4356","2"
"4943","4357","8"
"4944","4357","2"
"4945","4358","2"
"4946","4358","1"
"4947","4358","3"
"4948","4359","2"
"4949","4359","2"
"4950","4360","2"
"4951","4360","1"
"4952","4361","2"
"4953","4361","1"
"4954","4361","7"
"4955","4362","2"
"4956","4363","2"
"4957","4363","2"
"4958","4364","3"
"4959","4366","3"
"4960","4368","3"
"4961","4368","9"
"4962","4369","3"
"4963","4370","1"
"4964","4371","0"
"4965","4371","3"
"4966","4373","0"
"4967","4373","5"
"4968","4374","8"
"4969","4375","1"
"4970","4376","3"
"4971","4377","3"
"4972","4377","0"
"4973","4378","3"
"4974","4379","2"
"4975","4382","3"
"4976","4383","1"
"4977","4384","3"
"4978","4385","3"
"4979","4385","1"
"4980","4385","2"
"4981","4386","3"
"4982","4387","3"
"4983","4387","0"
"4984","4388","2"
"4985","4389","3"
"4986","4390","7"
"4987","4391","3"
"4988","4391","2"
"4989","4391","8"
"4990","4392","3"
"4991","4394","3"
"4992","4397","0"
"4993","4397","3"
"4994","4398","5"
"4995","4398","4"
"4996","4398","2"
"4997","4399","3"
"4998","4400","3"
"4999","4400","2"
"5000","4402","6"
"5001","4404","6"
"5002","4404","1"
"5003","4405","5"
"5004","4406","6"
"5005","4407","3"
"5006","4408","3"
"5007","4410","3"
"5008","4411","3"
"5009","4411","1"
"5010","4411","0"
"5011","4412","7"
"5012","4414","3"
"5013","4415","3"
"5014","4418","7"
"5015","4420","3"
"5016","4425","3"
"5017","4426","3"
"5018","4426","0"
"5019","4427","5"
"5020","4427","3"
"5021","4427","7"
"5022","4428","4"
"5023","4428","1"
"5024","4429","7"
"5025","4429","3"
"5026","4429","2"
"5027","4434","3"
"5028","4434","2"
"5029","4436","4"
"5030","4438","5"
"5031","4438","9"
"5032","4439","3"
"5033","4440","3"
"5034","4441","5"
"5035","4442","2"
"5036","4443","3"
"5037","4447","3"
"5038","4447","8"
"5039","4447","7"
"5040","4448","3"
"5041","4449","3"
"5042","4450","3"
"5043","4450","8"
"5044","4452","3"
"5045","4452","0"
"5046","4453","3"
"5047","4454","3"
"5048","4456","0"
"5049","4458","3"
"5050","4459","3"
"5051","4460","3"
"5052","4461","9"
"5053","4461","2"
"5054","4462","7"
"5055","4462","2"
"5056","4465","3"
"5057","4465","0"
"5058","4467","3"
"5059","4468","1"
"5060","4469","2"
"5061","4469","2"
"5062","4471","2"
"5063","4471","1"
"5064","4471","4"
"5065","4472","3"
"5066","4473","3"
"5067","4474","3"
"5068","4475","3"
"5069","4477","1"
"5070","4477","2"
"5071","4478","3"
"5072","4481","0"
"5073","4483","3"
"5074","4484","5"
"5075","4484","7"
"5076","4485","5"
"5077","4486","1"
"5078","4486","6"
"5079","4487","1"
"5080","4487","3"
"5081","4488","2"
"5082","4488","9"
"5083","4488","4"
"5084","4489","2"
"5085","4489","4"
"5086","4489","3"
"5087","4490","3"
"5088","4490","1"
"5089","4491","3"
"5090","4492","3"
"5091","4492","7"
"5092","4492","5"
"5093","4493","3"
"5094","4493","2"
"5095","4493","8"
"5096","4494","3"
"5097","4495","7"
"5098","4495","5"
"5099","4496","3"
"5100","4498","9"
"5101","4498","3"
"5102","4499","3"
"5103","4501","0"
"5104","4501","2"
"5105","4502","3"
"5106","4503","3"
"5107","4504","1"
"5108","4504","0"
"5109","4505","3"
"5110","4505","0"
"5111","4506","3"
"5112","4506","2"
"5113","4506","8"
"5114","4507","3"
"5115","4507","7"
"5116","4508","3"
"5117","4509","0"
"5118","4509","1"
"5119","4509","3"
"5120","4510","9"
"5121","4511","1"
"5122","4512","7"
"5123","4512","8"
"5124","4513","3"
"5125","4514","2"
"5126","4515","1"
"5127","4516","3"
"5128","4518","3"
"5129","4518","2"
"5130","4518","7"
"5131","4519","5"
"5132","4520","1"
"5133","4521","3"
"5134","4521","9"
"5135","4523","3"
"5136","4523","1"
"5137","4524","1"
"5138","4525","3"
"5139","4525","1"
"5140","4525","3"
"5141","4526","3"
"5142","4527","0"
"5143","4527","1"
"5144","4527","3"
"5145","4528","0"
"5146","4529","5"
"5147","4529","7"
"5148","4530","3"
"5149","4530","0"
"5150","4531","3"
"5151","4531","0"
"5152","4532","3"
"5153","4534","3"
"5154","4538","3"
"5155","4545","1"
"5156","4545","3"
"5157","4545","2"
"5158","4546","3"
"5159","4547","0"
"5160","4547","1"
"5161","4547","3"
"5162","4548","3"
"5163","4549","2"
"5164","4551","1"
"5165","4551","3"
"5166","4552","5"
"5167","4552","3"
"5168","4552","7"
"5169","4553","3"
"5170","4554","3"
"5171","4554","1"
"5172","4554","0"
"5173","4555","3"
"5174","4557","0"
"5175","4557","1"
"5176","4559","3"
"5177","4563","2"
"5178","4563","3"
"5179","4564","3"
"5180","4565","3"
"5181","4566","3"
"5182","4568","3"
"5183","4570","3"
"5184","4571","3"
"5185","4572","3"
"5186","4573","3"
"5187","4576","3"
"5188","4577","3"
"5189","4578","3"
"5190","4581","1"
"5191","4581","5"
"5192","4582","0"
"5193","4582","3"
"5194","4583","3"
"5195","4583","8"
"5196","4584","0"
"5197","4585","1"
"5198","4585","3"
"5199","4587","3"
"5200","4587","6"
"5201","4589","1"
"5202","4589","1"
"5203","4590","7"
"5204","4590","8"
"5205","4590","2"
"5206","4592","1"
"5207","4592","3"
"5208","4593","1"
"5209","4595","3"
"5210","4596","3"
"5211","4596","8"
"5212","4597","7"
"5213","4597","5"
"5214","4598","7"
"5215","4598","5"
"5216","4598","7"
"5217","4599","7"
"5218","4599","7"
"5219","4599","8"
"5220","4600","3"
"5221","4603","3"
"5222","4609","3"
"5223","4610","3"
"5224","4611","1"
"5225","4611","3"
"5226","4613","1"
"5227","4614","3"
"5228","4614","0"
"5229","4615","3"
"5230","4615","0"
"5231","4619","3"
"5232","4620","3"
"5233","4620","3"
"5234","4622","1"
"5235","4622","0"
"5236","4623","3"
"5237","4627","3"
"5238","4628","6"
"5239","4629","3"
"5240","4630","2"
"5241","4631","1"
"5242","4631","3"
"5243","4632","2"
"5244","4632","3"
"5245","4633","9"
"5246","4633","2"
"5247","4634","3"
"5248","4635","3"
"5249","4636","3"
"5250","4640","3"
"5251","4641","3"
"5252","4641","1"
"5253","4643","3"
"5254","4644","3"
"5255","4646","3"
"5256","4649","3"
"5257","4651","0"
"5258","4651","3"
"5259","4652","3"
"5260","4655","4"
"5261","4655","3"
"5262","4656","4"
"5263","4656","2"
"5264","4656","8"
"5265","4658","4"
"5266","4658","2"
"5267","4658","7"
"5268","4659","1"
"5269","4659","3"
"5270","4660","1"
"5271","4660","0"
"5272","4662","3"
"5273","4664","3"
"5274","4665","3"
"5275","4666","3"
"5276","4666","1"
"5277","4669","0"
"5278","4670","3"
"5279","4672","3"
"5280","4674","7"
"5281","4675","3"
"5282","4677","0"
"5283","4678","2"
"5284","4680","3"
"5285","4682","2"
"5286","4684","3"
"5287","4685","2"
"5288","4686","2"
"5289","4689","0"
"5290","4689","3"
"5291","4694","0"
"5292","4695","2"
"5293","4697","1"
"5294","4698","3"
"5295","4700","3"
"5296","4701","3"
"5297","4702","0"
"5298","4702","1"
"5299","4703","3"
"5300","4704","0"
"5301","4707","5"
"5302","4707","3"
"5303","4708","3"
"5304","4709","3"
"5305","4717","3"
"5306","4718","1"
"5307","4718","3"
"5308","4719","3"
"5309","4720","3"
"5310","4722","3"
"5311","4723","3"
"5312","4724","0"
"5313","4724","7"
"5314","4724","3"
"5315","4725","5"
"5316","4725","7"
"5317","4726","3"
"5318","4728","3"
"5319","4728","1"
"5320","4729","7"
"5321","4729","3"
"5322","4729","5"
"5323","4730","3"
"5324","4730","7"
"5325","4734","3"
"5326","4735","2"
"5327","4735","9"
"5328","4736","3"
"5329","4736","7"
"5330","4737","3"
"5331","4738","3"
